FinInstrmId,Market Cap
544250,11804.69
544252,100987.9
544253,1256.97
544254,639.45
544256,8147.25
544257,158.32
544108,63.26
544117,1321.02
544258,1184.72
544260,4178.95
544261,3763.4
544263,5353.24
544264,1260.33
544265,81.32
544267,188.61
544269,21.81
544270,46.47
544136,881.84
544271,1329.57
544273,555.3
544274,174891.35
544276,657.02
544277,92520.99
544278,717.04
544279,1469.52
544280,15557.29
544281,1094.88
544282,21047.25
544283,17096.76
544285,96903.12
544286,16409.92
544287,73.21
544288,7965.78
544289,92647.49
544290,4732.29
544291,2432.26
544292,22778.17
544186,1019.51
544295,334.08
544296,822.36
544302,1234.41
544303,75.02
544304,86.79
544305,2106.59
544306,16906.09
544307,63884.09
544308,37.91
544309,27592.4
544221,13.88
544310,1600.15
544311,17225.89
544315,1197.69
544316,1781.29
544224,2010.37
544227,1343.45
544238,48336.54
544259,63.17
544262,711.64
544321,18286.31
544293,1659.03
544294,1814.14
544318,1133.8
544314,4554.87
544317,10489.42
544319,2891.47
544320,2507.72
544324,19.63
544322,6292.52
544325,47502.73
544336,1958.4
544338,2206.78
544339,2566.73
544328,904.33
544329,135.08
544342,797.06
544330,101.02
544331,10.74
544332,533.86
544333,3684.61
544346,415.23
544347,666.17
544348,43.45
544350,13697.56
544351,75.66
544334,87.63
544354,836.9
544337,13.11
544335,368.57
544361,32.07
544362,51545.37
544340,251.96
544365,62.62
544341,141.18
544368,19.56
544369,288.79
544344,10379.9
544371,32.72
544372,49.1
544345,825.56
544343,343.93
544349,91.39
544353,133.04
544379,4125.65
544355,2650.83
544383,211.15
544356,7912.95
544386,2536.38
544387,179.62
544364,1466.4
544367,5995.72
544370,65.72
544373,18.3
544392,42.38
544376,
544396,3762.8
544397,12773.5
544381,82.35
544400,48.79
544402,3599.32
544404,608.84
544405,10594.01
544388,66.95
544408,14550.54
544409,186.04
544390,108716.47
544411,1271.27
544412,71.0
544391,33.39
544393,39.17
544416,892.59
544417,40.65
544418,7757.87
544399,172.7
544398,17.5
544421,7875.48
544403,19042.7
544406,664.78
544407,29594.45
544425,58.57
544426,47.53
555555,527.61
570004,62.15
544410,1155.12
590003,21727.74
544413,3460.84
544414,1210.51
590013,2501.24
590018,104.46
590021,4858.66
544419,1322.31
590025,307.33
544420,5395.47
590031,501.85
544422,51.16
590051,2950.63
544423,8650.45
590062,1141.48
544424,493.58
570005,10.81
570002,14.57
590070,16.84
590005,2967.57
590072,310.75
590006,2107.82
590075,119.61
590078,3336.18
590024,63170.4
590030,1718.93
590096,324.71
590097,3.28
590098,6.43
590041,121.01
590101,14.39
590057,185.78
590065,1433.33
590106,97.35
590066,2568.11
590108,67.53
590068,58.88
590110,6.88
590071,56401.32
590073,1949.14
590134,1463.93
590086,2784.09
590095,19.21
590099,1.27
590103,134.4
590104,401.43
590107,113.5
590109,5.21
590113,17.12
590115,1343.48
501945,10.32
543689,1756.15
543905,18.01
523710,518.01
511246,34.02
530795,7.68
500358,12.62
508961,18.23
500189,244.73
511563,10.45
544443,13874.41
519279,2.65
543799,118.33
505703,23.73
541983,33.56
531994,59.41
531574,15.42
512277,54.38
544312,16.21
544430,3612.38
543410,67.81
530231,25.4
540082,78.76
544188,9.95
531505,10.42
544378,25.84
543831,834.95
519494,39.4
509069,42.21
540843,49.8
508929,296.57
506975,11.27
503863,12.96
544439,5917.03
531640,17.79
524502,126.25
530669,20.08
521036,4.77
533257,1064.85
509966,5079.7
526504,3.62
531557,17.38
500178,1.89
543621,18.82
530547,4.44
544272,625.77
531029,9.45
515145,154.39
511539,69.89
502271,13.77
543460,35.19
544220,7.71
514348,13.15
542667,17.21
537707,44.75
524514,10.31
541945,49.2
543651,12.94
531533,41.41
544190,14.45
544442,303.5
540146,73.92
543830,19.51
519415,25.98
544429,69774.86
501151,26.54
514318,104.41
539486,1.75
538743,24.18
517370,38.54
542524,10.86
531936,27.6
539982,5.88
543618,39.78
531506,10.85
513063,22.54
538993,7.52
530917,15.09
538395,42.9
543744,47.06
542724,172.88
523425,4.47
530177,15.58
531647,34.06
530291,27.82
543435,75.87
544165,98.52
507515,8.1
523387,12.19
530151,19.79
540468,41.58
532444,4.08
505160,1815.42
532368,3926.88
544444,366.62
511730,15.61
531556,179.02
544217,1714.01
514260,4.6
543598,38.79
531409,11.17
543546,177.78
517077,9.67
544374,2332.04
542376,40.93
540729,18.3
526869,11.38
530779,38.86
543444,5.48
512359,6.3
512479,98.24
523874,128.59
543518,36.3
531515,3.56
531769,8.99
539273,26.07
530715,9.47
544436,81.21
514128,18.93
543798,14.37
544445,106.36
543899,17472.91
532532,790.38
539978,4617.43
544245,21.81
538674,3.65
526675,6.66
505320,17.74
544449,41017.19
542332,11.19
534796,17.0
543543,325.43
516092,85.68
531600,46.92
541178,26.56
521188,4.88
534659,5.21
543897,22.46
544156,8.18
530093,3.21
543239,109.47
513579,5.14
544432,710.01
